mkb_code,letter_idx,hierarchy_idx,global_idx,description
W74.4,24,237,11941,Случаи утопления и погружения в воду неуточненные. На улице или автомагистрали
W74.5,24,237,11942,Случаи утопления и погружения в воду неуточненные. В учреждении и районе торговли и обслуживания
W74.6,24,237,11943,Случаи утопления и погружения в воду неуточненные. На производственных и строительных площадях и в помещениях
W74.7,24,237,11944,Случаи утопления и погружения в воду неуточненные. На ферме
W74.8,24,237,11945,Случаи утопления и погружения в воду неуточненные. В других уточненных местах
W74.9,24,237,11946,Случаи утопления и погружения в воду неуточненные. В неуточненном месте
W75,24,238,11947,Случайное удушение и удавление в кровати
W75.0,24,238,11948,"Случайное удушение и удавление в кровати. В доме, квартире, жилом здании"
W75.1,24,238,11949,Случайное удушение и удавление в кровати. В специальном учреждении для проживания
W75.2,24,238,11950,"Случайное удушение и удавление в кровати. В школе, другом учреждении и общественном административном районе"
W75.3,24,238,11951,Случайное удушение и удавление в кровати. На площадке для занятий спортом и спортивных соревнований
W75.4,24,238,11952,Случайное удушение и удавление в кровати. На улице или автомагистрали
W75.5,24,238,11953,Случайное удушение и удавление в кровати. В учреждении и районе торговли и обслуживания
W75.6,24,238,11954,Случайное удушение и удавление в кровати. На производственных и строительных площадях и в помещениях
W75.7,24,238,11955,Случайное удушение и удавление в кровати. На ферме
W75.8,24,238,11956,Случайное удушение и удавление в кровати. В других уточненных местах
W75.9,24,238,11957,Случайное удушение и удавление в кровати. В неуточненном месте
W76,24,238,11958,Другие случайные повешения и удавления
W76.0,24,238,11959,"Другие случайные повешения и удавления. В доме, квартире, жилом здании"
W76.1,24,238,11960,Другие случайные повешения и удавления. В специальном учреждении для проживания
W76.2,24,238,11961,"Другие случайные повешения и удавления. В школе, другом учреждении и общественном административном районе"
W76.3,24,238,11962,Другие случайные повешения и удавления. На площадке для занятий спортом и спортивных соревнований
W76.4,24,238,11963,Другие случайные повешения и удавления. На улице или автомагистрали
W76.5,24,238,11964,Другие случайные повешения и удавления. В учреждении и районе торговли и обслуживания
W76.6,24,238,11965,Другие случайные повешения и удавления. На производственных и строительных площадях и в помещениях
W76.7,24,238,11966,Другие случайные повешения и удавления. На ферме
W76.8,24,238,11967,Другие случайные повешения и удавления. В других уточненных местах
W76.9,24,238,11968,Другие случайные повешения и удавления. В неуточненном месте
W77,24,238,11969,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами"
W77.0,24,238,11970,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В доме, квартире, жилом здании"
W77.1,24,238,11971,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В специальном учреждении для проживания"
W77.2,24,238,11972,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В школе, другом учреждении и общественном административном районе"
W77.3,24,238,11973,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. На площадке для занятий спортом и спортивных соревнований"
W77.4,24,238,11974,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. На улице или автомагистрали"
W77.5,24,238,11975,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В учреждении и районе торговли и обслуживания"
W77.6,24,238,11976,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. На производственных и строительных площадях и в помещениях"
W77.7,24,238,11977,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. На ферме"
W77.8,24,238,11978,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В других уточненных местах"
W77.9,24,238,11979,"Угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами. В неуточненном месте"
W78,24,238,11980,Вдыхание содержимого желудка
W78.0,24,238,11981,"Вдыхание содержимого желудка. В доме, квартире, жилом здании"
W78.1,24,238,11982,Вдыхание содержимого желудка. В специальном учреждении для проживания
W78.2,24,238,11983,"Вдыхание содержимого желудка. В школе, другом учреждении и общественном административном районе"
W78.3,24,238,11984,Вдыхание содержимого желудка. На площадке для занятий спортом и спортивных соревнований
W78.4,24,238,11985,Вдыхание содержимого желудка. На улице или автомагистрали
W78.5,24,238,11986,Вдыхание содержимого желудка. В учреждении и районе торговли и обслуживания
W78.6,24,238,11987,Вдыхание содержимого желудка. На производственных и строительных площадях и в помещениях
W78.7,24,238,11988,Вдыхание содержимого желудка. На ферме
W78.8,24,238,11989,Вдыхание содержимого желудка. В других уточненных местах
W78.9,24,238,11990,Вдыхание содержимого желудка. В неуточненном месте
W79,24,238,11991,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей"
W79.0,24,238,11992,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В доме, квартире, жилом здании"
W79.1,24,238,11993,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В специальном учреждении для проживания"
W79.2,24,238,11994,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В школе, другом учреждении и общественном административном районе"
W79.3,24,238,11995,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. На площадке для занятий спортом и спортивных соревнований"
W79.4,24,238,11996,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. На улице или автомагистрали"
W79.5,24,238,11997,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В учреждении и районе торговли и обслуживания"
W79.6,24,238,11998,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. На производственных и строительных площадях и в помещениях"
W79.7,24,238,11999,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. На ферме"
W79.8,24,238,12000,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В других уточненных местах"
W79.9,24,238,12001,"Вдыхание и заглатывание пищи, приводящее к закупорке дыхательных путей. В неуточненном месте"
W80,24,238,12002,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей"
W80.0,24,238,12003,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В доме, квартире, жилом здании"
W80.1,24,238,12004,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В специальном учреждении для проживания"
W80.2,24,238,12005,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В школе, другом учреждении и общественном административном районе"
W80.3,24,238,12006,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. На площадке для занятий спортом и спортивных соревнований"
W80.4,24,238,12007,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. На улице или автомагистрали"
W80.5,24,238,12008,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В учреждении и районе торговли и обслуживания"
W80.6,24,238,12009,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. На производственных и строительных площадях и в помещениях"
W80.7,24,238,12010,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. На ферме"
W80.8,24,238,12011,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В других уточненных местах"
W80.9,24,238,12012,"Вдыхание и заглатывание другого инородного тела, приводящее к закупорке дыхательных путей. В неуточненном месте"
W81,24,238,12013,Случайное или преднамеренное попадание в среду с низким содержанием кислорода
W81.0,24,238,12014,"Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В доме, квартире, жилом здании"
W81.1,24,238,12015,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В специальном учреждении для проживания
W81.2,24,238,12016,"Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В школе, другом учреждении и общественном административном районе"
W81.3,24,238,12017,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. На площадке для занятий спортом и спортивных соревнований
W81.4,24,238,12018,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. На улице или автомагистрали
W81.5,24,238,12019,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В учреждении и районе торговли и обслуживания
W81.6,24,238,12020,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. На производственных и строительных площадях и в помещениях
W81.7,24,238,12021,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. На ферме
W81.8,24,238,12022,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В других уточненных местах
W81.9,24,238,12023,Случайное или преднамеренное попадание в среду с низким содержанием кислорода. В неуточненном месте
W83,24,238,12024,Другие случаи уточненной угрозы дыханию
W83.0,24,238,12025,"Другие случаи уточненной угрозы дыханию. В доме, квартире, жилом здании"
W83.1,24,238,12026,Другие случаи уточненной угрозы дыханию. В специальном учреждении для проживания
W83.2,24,238,12027,"Другие случаи уточненной угрозы дыханию. В школе, другом учреждении и общественном административном районе"
W83.3,24,238,12028,Другие случаи уточненной угрозы дыханию. На площадке для занятий спортом и спортивных соревнований
W83.4,24,238,12029,Другие случаи уточненной угрозы дыханию. На улице или автомагистрали
W83.5,24,238,12030,Другие случаи уточненной угрозы дыханию. В учреждении и районе торговли и обслуживания
W83.6,24,238,12031,Другие случаи уточненной угрозы дыханию. На производственных и строительных площадях и в помещениях
W83.7,24,238,12032,Другие случаи уточненной угрозы дыханию. На ферме
W83.8,24,238,12033,Другие случаи уточненной угрозы дыханию. В других уточненных местах
W83.9,24,238,12034,Другие случаи уточненной угрозы дыханию. В неуточненном месте
W84,24,238,12035,Угроза дыханию неуточненная
W84.0,24,238,12036,"Угроза дыханию неуточненная. В доме, квартире, жилом здании"
W84.1,24,238,12037,Угроза дыханию неуточненная. В специальном учреждении для проживания
W84.2,24,238,12038,"Угроза дыханию неуточненная. В школе, другом учреждении и общественном административном районе"
W84.3,24,238,12039,Угроза дыханию неуточненная. На площадке для занятий спортом и спортивных соревнований
W84.4,24,238,12040,Угроза дыханию неуточненная. На улице или автомагистрали
W84.5,24,238,12041,Угроза дыханию неуточненная. В учреждении и районе торговли и обслуживания
W84.6,24,238,12042,Угроза дыханию неуточненная. На производственных и строительных площадях и в помещениях
W84.7,24,238,12043,Угроза дыханию неуточненная. На ферме
W84.8,24,238,12044,Угроза дыханию неуточненная. В других уточненных местах
W84.9,24,238,12045,Угроза дыханию неуточненная. В неуточненном месте
W85,24,239,12046,"Несчастный случай, связанный с линией электропередачи"
W85.0,24,239,12047,"Несчастный случай, связанный с линией электропередачи. В доме, квартире, жилом здании"
W85.1,24,239,12048,"Несчастный случай, связанный с линией электропередачи. В специальном учреждении для проживания"
W85.2,24,239,12049,"Несчастный случай, связанный с линией электропередачи. В школе, другом учреждении и общественном административном районе"
W85.3,24,239,12050,"Несчастный случай, связанный с линией электропередачи. На площадке для занятий спортом и спортивных соревнований"
W85.4,24,239,12051,"Несчастный случай, связанный с линией электропередачи. На улице или автомагистрали"
W85.5,24,239,12052,"Несчастный случай, связанный с линией электропередачи. В учреждении и районе торговли и обслуживания"
W85.6,24,239,12053,"Несчастный случай, связанный с линией электропередачи. На производственных и строительных площадях и в помещениях"
W85.7,24,239,12054,"Несчастный случай, связанный с линией электропередачи. На ферме"
W85.8,24,239,12055,"Несчастный случай, связанный с линией электропередачи. В других уточненных местах"
W85.9,24,239,12056,"Несчастный случай, связанный с линией электропередачи. В неуточненном месте"
W86,24,239,12057,"Несчастный случай, связанный с другим уточненным источником электрического тока"
W86.0,24,239,12058,"Несчастный случай, связанный с другим уточненным источником электрического тока. В доме, квартире, жилом здании"
W86.1,24,239,12059,"Несчастный случай, связанный с другим уточненным источником электрического тока. В специальном учреждении для проживания"
W86.2,24,239,12060,"Несчастный случай, связанный с другим уточненным источником электрического тока. В школе, другом учреждении и общественном административном районе"
W86.3,24,239,12061,"Несчастный случай, связанный с другим уточненным источником электрического тока. На площадке для занятий спортом и спортивных соревнований"
W86.4,24,239,12062,"Несчастный случай, связанный с другим уточненным источником электрического тока. На улице или автомагистрали"
W86.5,24,239,12063,"Несчастный случай, связанный с другим уточненным источником электрического тока. В учреждении и районе торговли и обслуживания"
W86.6,24,239,12064,"Несчастный случай, связанный с другим уточненным источником электрического тока. На производственных и строительных площадях и в помещениях"
W86.7,24,239,12065,"Несчастный случай, связанный с другим уточненным источником электрического тока. На ферме"
W86.8,24,239,12066,"Несчастный случай, связанный с другим уточненным источником электрического тока. В других уточненных местах"
W86.9,24,239,12067,"Несчастный случай, связанный с другим уточненным источником электрического тока. В неуточненном месте"
W87,24,239,12068,"Несчастный случай, связанный с источником электрического тока неуточненным"
W87.0,24,239,12069,"Несчастный случай, связанный с источником электрического тока неуточненным. В доме, квартире, жилом здании"
W87.1,24,239,12070,"Несчастный случай, связанный с источником электрического тока неуточненным. В специальном учреждении для проживания"
W87.2,24,239,12071,"Несчастный случай, связанный с источником электрического тока неуточненным. В школе, другом учреждении и общественном административном районе"
W87.3,24,239,12072,"Несчастный случай, связанный с источником электрического тока неуточненным. На площадке для занятий спортом и спортивных соревнований"
W87.4,24,239,12073,"Несчастный случай, связанный с источником электрического тока неуточненным. На улице или автомагистрали"
W87.5,24,239,12074,"Несчастный случай, связанный с источником электрического тока неуточненным. В учреждении и районе торговли и обслуживания"
W87.6,24,239,12075,"Несчастный случай, связанный с источником электрического тока неуточненным. На производственных и строительных площадях и в помещениях"
W87.7,24,239,12076,"Несчастный случай, связанный с источником электрического тока неуточненным. На ферме"
W87.8,24,239,12077,"Несчастный случай, связанный с источником электрического тока неуточненным. В других уточненных местах"
W87.9,24,239,12078,"Несчастный случай, связанный с источником электрического тока неуточненным. В неуточненном месте"
W88,24,239,12079,Воздействие ионизирующего излучения
W88.0,24,239,12080,"Воздействие ионизирующего излучения. В доме, квартире, жилом здании"
W88.1,24,239,12081,Воздействие ионизирующего излучения. В специальном учреждении для проживания
W88.2,24,239,12082,"Воздействие ионизирующего излучения. В школе, другом учреждении и общественном административном районе"
W88.3,24,239,12083,Воздействие ионизирующего излучения. На площадке для занятий спортом и спортивных соревнований
W88.4,24,239,12084,Воздействие ионизирующего излучения. На улице или автомагистрали
W88.5,24,239,12085,Воздействие ионизирующего излучения. В учреждении и районе торговли и обслуживания
W88.6,24,239,12086,Воздействие ионизирующего излучения. На производственных и строительных площадях и в помещениях
W88.7,24,239,12087,Воздействие ионизирующего излучения. На ферме
W88.8,24,239,12088,Воздействие ионизирующего излучения. В других уточненных местах
W88.9,24,239,12089,Воздействие ионизирующего излучения. В неуточненном месте
W89,24,239,12090,Воздействие искусственных видимых и ультрафиолетовых лучей
W89.0,24,239,12091,"Воздействие искусственных видимых и ультрафиолетовых лучей. В доме, квартире, жилом здании"
W89.1,24,239,12092,Воздействие искусственных видимых и ультрафиолетовых лучей. В специальном учреждении для проживания
W89.2,24,239,12093,"Воздействие искусственных видимых и ультрафиолетовых лучей. В школе, другом учреждении и общественном административном районе"
W89.3,24,239,12094,Воздействие искусственных видимых и ультрафиолетовых лучей. На площадке для занятий спортом и спортивных соревнований
W89.4,24,239,12095,Воздействие искусственных видимых и ультрафиолетовых лучей. На улице или автомагистрали
W89.5,24,239,12096,Воздействие искусственных видимых и ультрафиолетовых лучей. В учреждении и районе торговли и обслуживания
W89.6,24,239,12097,Воздействие искусственных видимых и ультрафиолетовых лучей. На производственных и строительных площадях и в помещениях
W89.7,24,239,12098,Воздействие искусственных видимых и ультрафиолетовых лучей. На ферме
W89.8,24,239,12099,Воздействие искусственных видимых и ультрафиолетовых лучей. В других уточненных местах
W89.9,24,239,12100,Воздействие искусственных видимых и ультрафиолетовых лучей. В неуточненном месте
W90,24,239,12101,Воздействие другого неионизирующего излучения
W90.0,24,239,12102,"Воздействие другого неионизирующего излучения. В доме, квартире, жилом здании"
W90.1,24,239,12103,Воздействие другого неионизирующего излучения. В специальном учреждении для проживания
W90.2,24,239,12104,"Воздействие другого неионизирующего излучения. В школе, другом учреждении и общественном административном районе"
W90.3,24,239,12105,Воздействие другого неионизирующего излучения. На площадке для занятий спортом и спортивных соревнований
W90.4,24,239,12106,Воздействие другого неионизирующего излучения. На улице или автомагистрали
W90.5,24,239,12107,Воздействие другого неионизирующего излучения. В учреждении и районе торговли и обслуживания
W90.6,24,239,12108,Воздействие другого неионизирующего излучения. На производственных и строительных площадях и в помещениях
W90.7,24,239,12109,Воздействие другого неионизирующего излучения. На ферме
W90.8,24,239,12110,Воздействие другого неионизирующего излучения. В других уточненных местах
W90.9,24,239,12111,Воздействие другого неионизирующего излучения. В неуточненном месте
W91,24,239,12112,Воздействие излучения неуточненного типа
W91.0,24,239,12113,"Воздействие излучения неуточненного типа. В доме, квартире, жилом здании"
W91.1,24,239,12114,Воздействие излучения неуточненного типа. В специальном учреждении для проживания
W91.2,24,239,12115,"Воздействие излучения неуточненного типа. В школе, другом учреждении и общественном административном районе"
W91.3,24,239,12116,Воздействие излучения неуточненного типа. На площадке для занятий спортом и спортивных соревнований
W91.4,24,239,12117,Воздействие излучения неуточненного типа. На улице или автомагистрали
W91.5,24,239,12118,Воздействие излучения неуточненного типа. В учреждении и районе торговли и обслуживания
W91.6,24,239,12119,Воздействие излучения неуточненного типа. На производственных и строительных площадях и в помещениях
W91.7,24,239,12120,Воздействие излучения неуточненного типа. На ферме
W91.8,24,239,12121,Воздействие излучения неуточненного типа. В других уточненных местах
W91.9,24,239,12122,Воздействие излучения неуточненного типа. В неуточненном месте
W92,24,239,12123,Воздействие чрезмерного тепла от искусственного источника
W92.0,24,239,12124,"Воздействие чрезмерного тепла от искусственного источника. В доме, квартире, жилом здании"
W92.1,24,239,12125,Воздействие чрезмерного тепла от искусственного источника. В специальном учреждении для проживания
W92.2,24,239,12126,"Воздействие чрезмерного тепла от искусственного источника. В школе, другом учреждении и общественном административном районе"
W92.3,24,239,12127,Воздействие чрезмерного тепла от искусственного источника. На площадке для занятий спортом и спортивных соревнований
W92.4,24,239,12128,Воздействие чрезмерного тепла от искусственного источника. На улице или автомагистрали
W92.5,24,239,12129,Воздействие чрезмерного тепла от искусственного источника. В учреждении и районе торговли и обслуживания
W92.6,24,239,12130,Воздействие чрезмерного тепла от искусственного источника. На производственных и строительных площадях и в помещениях
W92.7,24,239,12131,Воздействие чрезмерного тепла от искусственного источника. На ферме
W92.8,24,239,12132,Воздействие чрезмерного тепла от искусственного источника. В других уточненных местах
W92.9,24,239,12133,Воздействие чрезмерного тепла от искусственного источника. В неуточненном месте
W93,24,239,12134,Воздействие чрезмерного холода от искусственного источника
W93.0,24,239,12135,"Воздействие чрезмерного холода от искусственного источника. В доме, квартире, жилом здании"
W93.1,24,239,12136,Воздействие чрезмерного холода от искусственного источника. В специальном учреждении для проживания
W93.2,24,239,12137,"Воздействие чрезмерного холода от искусственного источника. В школе, другом учреждении и общественном административном районе"
W93.3,24,239,12138,Воздействие чрезмерного холода от искусственного источника. На площадке для занятий спортом и спортивных соревнований
W93.4,24,239,12139,Воздействие чрезмерного холода от искусственного источника. На улице или автомагистрали
W93.5,24,239,12140,Воздействие чрезмерного холода от искусственного источника. В учреждении и районе торговли и обслуживания
W93.6,24,239,12141,Воздействие чрезмерного холода от искусственного источника. На производственных и строительных площадях и в помещениях
W93.7,24,239,12142,Воздействие чрезмерного холода от искусственного источника. На ферме
W93.8,24,239,12143,Воздействие чрезмерного холода от искусственного источника. В других уточненных местах
W93.9,24,239,12144,В неуточненном месте
W94,24,239,12145,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления
W94.0,24,239,12146,"Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В доме, квартире, жилом здании"
W94.1,24,239,12147,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В специальном учреждении для проживания
W94.2,24,239,12148,"Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В школе, другом учреждении и общественном административном районе"
W94.3,24,239,12149,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. На площадке для занятий спортом и спортивных соревнований
W94.4,24,239,12150,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. На улице или автомагистрали
W94.5,24,239,12151,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В учреждении и районе торговли и обслуживания
W94.6,24,239,12152,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. На производственных и строительных площадях и в помещениях
W94.7,24,239,12153,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. На ферме
W94.8,24,239,12154,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В других уточненных местах
W94.9,24,239,12155,Воздействие высокого и низкого атмосферного давления и изменений атмосферного давления. В неуточненном месте
W99,24,239,12156,Воздействие других и неуточненных искусственно созданных факторов внешней среды
W99.0,24,239,12157,"Воздействие других и неуточненных искусственно созданных факторов внешней среды. В доме, квартире, жилом здании"
W99.1,24,239,12158,Воздействие других и неуточненных искусственно созданных факторов внешней среды. В специальном учреждении для проживания
W99.2,24,239,12159,"Воздействие других и неуточненных искусственно созданных факторов внешней среды. В школе, другом учреждении и общественном административном районе"
W99.3,24,239,12160,Воздействие других и неуточненных искусственно созданных факторов внешней среды. На площадке для занятий спортом и спортивных соревнований
W99.4,24,239,12161,Воздействие других и неуточненных искусственно созданных факторов внешней среды. На улице или автомагистрали
W99.5,24,239,12162,Воздействие других и неуточненных искусственно созданных факторов внешней среды. В учреждении и районе торговли и обслуживания
W99.6,24,239,12163,Воздействие других и неуточненных искусственно созданных факторов внешней среды. На производственных и строительных площадях и в помещениях
W99.7,24,239,12164,Воздействие других и неуточненных искусственно созданных факторов внешней среды. На ферме
W99.8,24,239,12165,Воздействие других и неуточненных искусственно созданных факторов внешней среды. В других уточненных местах
W99.9,24,239,12166,Воздействие других и неуточненных искусственно созданных факторов внешней среды. В неуточненном месте
X00,25,240,12167,Воздействие неконтролируемого огня (пожара) в здании или сооружении
X00.0,25,240,12168,"Воздействие неконтролируемого огня (пожара) в здании или сооружении. В доме, квартире, жилом здании"
X00.1,25,240,12169,Воздействие неконтролируемого огня (пожара) в здании или сооружении. В специальном учреждении для проживания
X00.2,25,240,12170,"Воздействие неконтролируемого огня (пожара) в здании или сооружении. В школе, другом учреждении и общественном административном районе"
